source_rel	size_bytes	sha256	action
ModelsSV\players\ninja\standard\04_forearm\forearm_32\l_forearm.bs	292	eff60074b7a55cd500202b01c671aca427ff93d9ea80b025298da64c3733aa31	asset_meta_only
ModelsSV\players\ninja\standard\04_forearm\forearm_32\l_forearm.shp	369	980ce783195d334260961baca064a1a6f5b2352e3249404a04705ef7c2dcc038	asset_meta_only
ModelsSV\players\ninja\standard\04_forearm\forearm_32\l_forearm.smc	524	d6816cadbb40b6b41cdf9877fd71a8a8633e7d1272897df5bbbb0f7191444745	asset_meta_only
ModelsSV\players\ninja\standard\04_forearm\forearm_32\r_forearm.ba	407	25d213d290db20dce858060bd59cb0ef0d5826d7717416b22bf4068143029673	asset_meta_only
ModelsSV\players\ninja\standard\04_forearm\forearm_32\r_forearm.bm	3542	8d59705b9d992bbe7087e7df5819e19c86aaa5f2e43de8e5d5c3d887673b0737	asset_meta_only
ModelsSV\players\ninja\standard\04_forearm\forearm_32\r_forearm.bs	292	f4146ea0e4fb102fa735933dbef0658efba282e6311d6126a160ef49ccfe426f	asset_meta_only
ModelsSV\players\ninja\standard\04_forearm\forearm_32\r_forearm.shp	369	980ce783195d334260961baca064a1a6f5b2352e3249404a04705ef7c2dcc038	asset_meta_only
ModelsSV\players\ninja\standard\04_forearm\forearm_32\r_forearm.smc	524	d94e9d531cfc52ae47354872b6687fdace150f069191867afad18dad8066ed6c	asset_meta_only
ModelsSV\players\ninja\standard\04_forearm\forearm_33\l_forearm.smc	533	b12c481cce78f3f25e3c9009b6ebe8114015231343504327650a9d12d26b0a24	asset_meta_only
ModelsSV\players\ninja\standard\04_forearm\forearm_33\ninja_forearm.tex	12384	cdaecc3a097d1d05e230b5f364c500c50d382e633bd0049874c46acd23c34fcd	unknown_meta_only
ModelsSV\players\ninja\standard\04_forearm\forearm_33\r_forearm.smc	533	1fa7e6cce365d17e05aa65c6f1905acd4a66862c5c2f5c2b7a7950bc36221e24	asset_meta_only
ModelsSV\players\ninja\standard\04_forearm\forearm_34\l_forearm.smc	533	9cf0eedc6a7c721bc570948c14081a41ca3ecdda3fd74d17997e978c68d10c50	asset_meta_only
ModelsSV\players\ninja\standard\04_forearm\forearm_34\ninja_forearm.tex	32864	643465698c31e6d912461e6fa2938549f022e4ce1fe208748b612c2343efeacf	unknown_meta_only
ModelsSV\players\ninja\standard\04_forearm\forearm_34\r_forearm.smc	533	6868245d2d82c6399dc9ec4414076b7b885df62df526849e0ce3ef80a2325474	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_00\katana.bm	11089	0e996f1b3b780e846ca6e68ebe8de5ec8380a378f1bd531d460c5aed20701fd0	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_00\katana.bmc	630	3bb7ebb110ab9add910f18c9f13abafada277e6aeb5a5f5d1e57773c864aa595	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_00\katana.smc	551	2873183e6fdc9af564fc8f3ef4319f94679de4fa9365802fc3613ef5872b0a47	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_00\ninja_katana.tex	32864	2b3befce7832bda7d20d64797a2260b17e8645e90c6afbf23e43389d2375d523	unknown_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_01\kantana.bm	10912	c284d508f271a94ff07c87a472a92564b32ff818e6ab776b12cfcd6444146b6d	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_01\katana.ba	1864	5973ceae22a674c807514b7373d79fd6c1e256d408cde7963fecc238f6956a34	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_01\katana.bm	10855	afebed6a473b6e29b30e6d669b47d5b22b6e0382cab33273dc54268ea2758a5b	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_01\katana.bmc	646	99987dd3df5fc6440b974b0a3cbc4347f503005b1c8277bb8f2ccf383664e2e7	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_01\katana.bs	1407	197779af1f7cf913fb91767b0fdd815a4652993405f041f64450562a80917f12	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_01\katana.smc	567	6bdc628a6bf39bc229839c42e46063dc8fc714e7f18177f28be7186ac39ea271	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_01\ninja_katana.tex	32864	ecba6abf5b46e8cbe84bb78e095141a7bc771e1a298caa7a2e1328598283451f	unknown_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_02\kantana.bm	10912	c284d508f271a94ff07c87a472a92564b32ff818e6ab776b12cfcd6444146b6d	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_02\katana.ba	1864	5481640c10db55f48d8c01d24b00aa0e7bebffe6216eb6479ecf4b42bfe011c3	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_02\katana.bm	10877	b7eed2c18f0976cbc88e4051812f759d59c2147cba56b68aa281218ec5c6d07c	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_02\katana.bmc	646	102e234f1229c92156dda7214321c7f7db482c44960640772150f872b640a598	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_02\katana.bs	1407	3cd8de0c26e81eb6f81be5cd73c1ae14ca35f432fb82a1e6ce01c58d588bf584	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_02\katana.smc	567	0adf30fccb4324acc30e2e4bb0d6f0e96759c7d2fc197910c3275c5305d712ca	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_02\ninja_katana.tex	32864	4a9d546632237b80f924c590dafdbc02d440dc341447143bcb7730e703c04294	unknown_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_03\katana.ba	2298	2bba747479492aa034cc43c4543f49e611f22461c0ad11ff6b966a87b50512cb	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_03\katana.bm	15738	15a8aa8d762feac0a6f01ede149d49b0c3c8d6018cc1e0a9f1370c1c94c712fb	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_03\katana.bmc	646	ee0536e0c27eb3aceab44d2bb970c860825a0780e7cbeaaa92c0372293ff88b5	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_03\katana.bs	1734	fabeed4a616bbb409c1c2788e9045834a5a4273bcc35e12a5ee056d4d03c98bc	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_03\katana.smc	565	d91e2961204c66c8d44915d56b9948d95ace776fe1a52b1b085d0290b43ebd1a	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_03\ninja_katana.tex	32864	e17b7337e5e73f72f9be11118ab2ef2d20778baa116df84af4c3d25e01d513cb	unknown_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_04\k.bm	9313	e294afddd5c890782e52a065a3821b6e3d60a3c64bb8968139815372e4131a0d	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_04\katana.ba	719	50182338c2497fd079c7794fe9cafdd96d1a7a9c51c0a5ca634e01e1e5c0148e	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_04\katana.bmc	641	2a5dd236d8166b47ed869f01a638b59f257036e89d9da6d45e243777378bb03e	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_04\katana.bs	550	6dcc421acf3abb43bad76584104ff37244182402a741f5308ccd75aabad8edfb	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_04\katana.smc	593	846b63ed1314b41e499eebfec97a8cc8d9de41ad0555d33b1d69661e19687547	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_04\ninja_katana.tex	196704	a86bcb71b1ebbc9bf9b10d4fbc20ca8041209bc83f7f160cfb3e9d74b4b1b865	unknown_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_05\katana.bm	25426	eab7b7478daf5f441a4611d2d21962fd5a8a6af59f65e66d7107442892b246f7	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_05\katana.bmc	628	924e2628f3ec76e3a03a070d55c68bc855a1c497342c2b0ae7849a32f55d5341	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_05\katana.smc	549	0a805ab69feb8ce5fe36b76481577e2acd41b62e6dde781b5a4ba8fc26d1d01d	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_05\ninja_katana.tex	98400	37904e36b10bd12c33aa7d3d8ecc983096cc4e72ee7b4c029eb0472a8d7f11dc	unknown_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_06\katana.ba	658	fe2c5eec9290e8e82f945a8cb36db5805e58e42cbebca7a82095969087b032ed	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_06\katana.bm	9461	146e728ec922d9d0de5d73cbe9e281541db0849faa7dc5e410789757a6f7694a	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_06\katana.bmc	646	b594cb327279a6d90e4b0a2d7086d4fef5a67c267eb51a4fc92f12bffb0d6954	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_06\katana.bs	489	12e47c3611ca9d5969f39367df42869a2a66100372fa657415e5eb714a2b65d1	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_06\katana.shp	363	68df1d2215c9c5a01698c9413b40178d07c628dbd84c74d124522d9e189a83c2	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_06\katana.smc	565	dd1c139bbe5dba9cf5d59ea9a72cbaf582aebd5f12ca878551bcd41e23b5ccdf	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_06\ninja_katana.tex	131168	016c84ce85d80c1b3cf7ca8e4685a79043f7175bf4b1db3dd44391ef03ce43a6	unknown_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_07\katana.ba	1017	7ff7f6544f755e4468d59894b0d78c832d5cfba0fcc754db65c88e445732dc90	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_07\katana.bm	14122	44056b292a5bcb8da1395cdc3d4e5c193d59fdd3cebb45f8de4c7c2538db6c82	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_07\katana.bs	780	95bda83753539921bd1d46ef27d90af0976f1a00ed1a120a62bf50b627cef5af	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_07\katana.shp	368	1bdfb46a8f2d8715b7bb489f7163d6231159c5bc2f7174246cc3458be3ed7349	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_07\katana.smc	540	03907bad83e39a623b02a8ae7f31c00747b76f99a5a2996a4585d7114fa4327e	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_primary\primary_07\katana.tex	98400	54aa60f3a9d5b0ad8fa373ef12c2d770b842f158a25a30513aae21b4dac2d821	unknown_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_00\ninja_shuriken.tex	16480	cd6f0d3ac3709b4cfc18a357e05b4e8e8b4b2f5c426a3346d2ac062769193be2	unknown_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_00\pr_shuriken.bmc	643	2e7fc37d39799a3a8ea1a0eb3ae1a71766f8705044ddf8d21b9e5d09acbd891d	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_00\pr_shuriken.smc	601	9a92bceecf8ec2b82bf567a50083e7313e15b5e4ad7fe04fefb286c1c1df15d3	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_00\shuriken.bm	3081	a1048772ae5cddee3c8513105077ad36be002d42f712fdb881f1001c486c9f5c	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_00\shuriken.bmc	640	8502260f7df90e166255b22ff522df0479df67a182c07cb6eb2e932e31511da3	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_00\shuriken.smc	575	a619a818c99edfddcf52970125108b26850d7f1a1fb3d61c4b3d951c232101a6	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_00\shuriken_case.bm	11509	682c2926a69efebce0ca0521007e48a1b3b9711ee7c8f054690acb0d578af33a	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_00\shuriken_case.bmc	628	a33f322ed57cddce1e350a060a7a9bda4bbd31469246f6dd83bf139331bb8112	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_00\shuriken_case.smc	547	a4adb0d94b6935368eefe4119ebb502928fc9387dfe261e6d8ce3a5c01314717	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_01\ninja_shuriken.tex	16480	fd5e3c8564f5e233f9e7c4e63c187d8feb5ba02041ef28959ec867b94da0fa20	unknown_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_01\pr_shuriken.bmc	643	2e7fc37d39799a3a8ea1a0eb3ae1a71766f8705044ddf8d21b9e5d09acbd891d	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_01\pr_shuriken.smc	601	e33e60ed22ef6b78929523be39bed3bd07e431361a00a9259d084c3e7e09a8e1	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_01\shuriken.bm	3024	0286633640ffab3a1901cbcc90500becd907dad3a7f11c22512a436ed26e93cd	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_01\shuriken.bmc	664	e31834bc53d3138a52a9345791a302c82b14a37e3a638a4ea0395b906cbfb9bf	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_01\shuriken.smc	575	3dc3d6adf587a776b2a2acfab6c24e19ae0e07ec2e7c452c61223b94988bb9d7	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_01\shuriken_case.bm	12270	4c5baef4e977dcbe44cb08dfa67d8b95e80e2ffc2dbd61da065c32b762466570	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_01\shuriken_case.bmc	652	c8839491331bfab8d875a89879efcebb9bc265d2d5f51d00c7eb256adf9322c7	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_01\shuriken_case.smc	547	7702604a75b024e934c2eeb1c505ead8244d4db1ae866d75fa32efe6bb0fb4cb	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_02\ninja_shuriken.tex	16480	87532d72aa098b2a62f56c5551fc1db10b4f5f3852fd6f5113da80f5a45884b1	unknown_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_02\pr_shuriken.bmc	643	2e7fc37d39799a3a8ea1a0eb3ae1a71766f8705044ddf8d21b9e5d09acbd891d	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_02\pr_shuriken.smc	601	e38fb5c0d67716a83d66c53bef613f1ae0b146b27b3798221b5d74fe066ce7f9	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_02\shuriken.bmc	664	e31834bc53d3138a52a9345791a302c82b14a37e3a638a4ea0395b906cbfb9bf	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_02\shuriken.smc	575	a3bdb9031dc0f36d7286b329ad2797aaccac3679e9e75999dc049d5bd87edbfd	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_02\shuriken_case.bmc	652	c8839491331bfab8d875a89879efcebb9bc265d2d5f51d00c7eb256adf9322c7	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_02\shuriken_case.smc	547	ef2574ef645e18286938cc921409f95bac398d9c13fd34d1c9664da2ced35ee6	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_03\ninja_shuriken.tex	16480	6075c2a7ed47477a1187ec22f465ef2504fbdd634dcc0b23b0c2ecb59ad94cd2	unknown_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_03\pr_shuriken.bmc	643	2e7fc37d39799a3a8ea1a0eb3ae1a71766f8705044ddf8d21b9e5d09acbd891d	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_03\pr_shuriken.smc	617	76a6cdd254c1b9aba0193a1ee635187265e3d2de8788289f6834857e4d03abf4	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_03\shuriken.ba	891	4116363c0b97eca900f1638096360efcff71b5c1bfb01a0ce794201266c1830e	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_03\shuriken.bm	2160	fba23cf46d6594a580e9d3f44fc300480bf601e69f8b06683b35c718800d5916	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_03\shuriken.bmc	680	d7e2867593f8796ef89148728310a5f4a930f36b18048b4aee797a0c8a573b2d	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_03\shuriken.bs	700	1c4a87aa930a39e55df35cbbc72371d5719a84345be9aab87fdb1445e23ce245	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_03\shuriken.smc	591	572cbbf77de99a7b28d96f313afebe2cf003aff9011bd3f11383c89311777b8f	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_03\shuriken_case.bm	7993	3881dcf2b416d28e57df2d664ed6167bc88c785560e6906e39f39e264e1119f2	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_03\shuriken_case.bmc	652	1c9a7059552c591f969616f174d6af470ecb65448db440bf7a7b0f5f6239d9b0	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_03\shuriken_case.smc	547	fa6f17951c436b679ca967c590d036c306b66891413240dd964c46b87a19913b	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_04\ninja_shuriken.tex	65632	a5c791ea622031fd3f8ce4d0cbe19bc3bdc1b46f69353e64bfadcae2b7e3c60e	unknown_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_04\pr_shuriken.ba	747	095bbaca7669e4c26e311092c545ccdc7b32a5d00e87a3080751cddb692e9e43	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_04\pr_shuriken.bmc	683	58340c0456cc7558110e1eeca0cc013b57075e08156240f4cdf9546738503b43	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_04\pr_shuriken.bs	582	a517ed62fda2511fce22e5d5212b1842818a13223c4216ca40ad88e79e8e06a5	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_04\pr_shuriken.smc	651	01daaa9d5fc5373843089f0dd4110e9324cf06239ff97c505d2bc5e4e3a28340	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_04\shuriken.ba	429	cfc43898f1703cd88590b7f91ae75184a5f4e817fe68d5d02cb1381d65a13e2d	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_04\shuriken.bm	2221	a5eebbf983650e52f9a80aa8fde28598d4c84cb2347a7c952505af48cebdf8ae	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_04\shuriken.bmc	680	377bbee62e9cc204f7abd5452b9dde8a7b21e0ed270cdd8ac1e674330bff6823	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_04\shuriken.bs	320	87909d079b324d1da4024ad494c1778317af9f0e9dacb7ac7c6c368f3ca35e80	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_04\shuriken.smc	625	4589ed03878d4d93a4d26b28aae1537afee24b793a0393b049785d0d11759bcd	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_04\shuriken_case.ba	441	e0c581f230f66613dc6993258dcf0753fa10206e675d193e20ca95efdb33964b	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_04\shuriken_case.bm	8058	99eb39f1c5f40f6c2dbc1858895b87fd102ff693a5d1a2dc87559f098a82c73c	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_04\shuriken_case.bmc	668	bfa54c18cf509cb6bfc3c0438dbc476a20e429c691183eb49bfd065fa6a6f42f	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_04\shuriken_case.bs	327	ea250d82dfeae1d2da7f239960616baac26259729a90696ddb374ed3633993e2	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_04\shuriken_case.smc	563	c8a95c746cdd553c629d1f63d1fbe9ddf47e6db6e0d93d7ecc0d1ea4668bf4cc	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_05\ninja_shuriken.tex	12384	d66d0850ea22ccf9237fa5fa7b42b1c7f13b7044538e2ab86bfd07e6fbcd0b1a	unknown_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_05\pr_shuriken.bm	4329	3defc73a3a8549a442b7527ae89626c57b90ee075a8e9138d1fc72389f33c4db	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_05\pr_shuriken.bmc	646	1da5987c5d75331a068f5e7038f1b65aee5a419bcd4a05d0c928c78b9a4372a5	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_05\pr_shuriken.smc	604	be368969ea0eae13398ed9252152ea0bde28f09478b0521f04ce10eca5430a66	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_05\shuriken.bm	4470	355ee41d387f6fafeb7b3b21ce14aafc64f3a510335f0fba723ee8e44e1e2553	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_05\shuriken.bmc	640	160fa728f84239a27fa3c4f068e78bf97719e6f603dea0151b71d02106b11c30	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_05\shuriken.smc	581	a6c4ecc3c61ad7c843f93601d4cdea7179c94d24d73dba5e06bb11585174755f	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_05\shuriken_case.bm	17839	6ab0efc7268cd90739315173a09001dccb2bf7208a65fc48fb5dda5ae978b44c	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_05\shuriken_case.bmc	628	7eb05b21dc9a015f10a616bdb509b4e3456a0f23a1d59f8be0ac43f85a2083a7	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_05\shuriken_case.smc	547	2617a2b2d1de23224a4547e41d76384f277a0fe776c3b45ee4267625e10d62dc	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\ninja_shuriken.tex	32864	ddcc8bb4e8a04daab7bbbe867e9dfacc66767b96ced687e92f22153bc7151402	unknown_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\pr_shuriken.ba	682	c7914732f6f08f0271540e1c2aab533a2d2dfe5f5ec0f6ce8c64acc36c509119	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\pr_shuriken.bm	4738	a3b522a5ac642a6b64dc89d730875bf32cb6c24a30abf0c980233c89ee878f5c	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\pr_shuriken.bmc	683	e9983a930185cdc591fb6cf27dba8a3636883f138e112673004ed28cc0b9a9d0	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\pr_shuriken.bs	517	548db9463b7d3f1f9d23fbe9f70bb0a355d12d71e6be5989aca1a8c4dbdad02a	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\pr_shuriken.shp	367	abbc5473e543c524042022bfe5a722a4083b418ee9f3535f18d2e064379145af	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\pr_shuriken.smc	617	d21a3a99ab1ff67dd6c48679a08df2de2e4c3a5c2655b24c0e2489b8437e8a44	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\shuriken.ba	676	3fb260528b23abd21a315034de48ff2580cf82485e62923533f29d6cd94d0cd3	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\shuriken.bm	4741	1558213bb6284cf41f55050bd1392230e79e18c1d7715e014bbcbbd5c0de4d10	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\shuriken.bmc	680	c30c5a6d5795b9b2b188a7c1c2849de42ad9c1bc94d9eb80df8bc86f1c738a65	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\shuriken.bs	514	cc9ff59eeaab7912ff4581a148ff2d215722cfaa8d933c139af26285f47e1eab	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\shuriken.shp	367	abbc5473e543c524042022bfe5a722a4083b418ee9f3535f18d2e064379145af	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\shuriken.smc	591	c87202051ea626c7352508e3ea485442a20365d23b233bb6cb0f495dcf9c1711	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\shuriken_case.ba	376	12770d222edd89effa6b5df8f7a0dc9eae89d8210a31661ef2bf2fedbf3a6bf0	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\shuriken_case.bm	18350	da0199f686d29c34268757da1030b5f477bea62c85293bc481667ab06d5134e6	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\shuriken_case.bmc	652	cc7ce3a7231595c8135ae6cd86a82ebc8cd3852c819d7c917b932c094ed04c51	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\shuriken_case.bs	262	8e0061ed8016f1ef590110db45e60a7ea7b1928fe0958720f40ce4ff2e5af6c9	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\shuriken_case.shp	367	abbc5473e543c524042022bfe5a722a4083b418ee9f3535f18d2e064379145af	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_06\shuriken_case.smc	547	6bf39c472321ac4e4a5d3d70a2147b22493b3de1e7d20df8fccb7fdb5b225045	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_07\pr_shuriken.ba	739	518b2dcd8a1981b45e379f3834f9d63242be37662fdca26c839df96240972cb5	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_07\pr_shuriken.bm	7847	f8b297eb0eadc020304a289ae274ec5222cb198e6a37827de227bb5feb24b452	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_07\pr_shuriken.bs	574	edb498d27d4ff823d51d28271df1e888ecd64fed29038a60cf41279c55322b63	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_07\pr_shuriken.shp	370	a54ba7f23a4d7f68a606cf34374b0935e5d1b3c217b8ce996c90741b4cc883f9	asset_meta_only
ModelsSV\players\ninja\standard\05_item\weapon_secondary\secondary_07\pr_shuriken.smc	572	174b216a2860bdd1311c2e483f36851ba52ce0b4d6888fe4f35cc6778d6d8c02	asset_meta_only
